Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Access Type,Source,EID
"Han, Z., Su, T., Tang, X., Li, Y., Wang, G., Ou, F., Ou, Z., Xu, W.","36631987000; 8935294300; 8935294500; 56496832800; 57198492920; 22035695000; 7101979774; 57199722345","Face recognition with integrating multiple cues",2014,"Journal of Signal Processing Systems",74,"3",,391,404,,2,10.1007/s11265-013-0830-7,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84897045892&partnerID=40&md5=858e833f0ca42aa480a24ce45b121dfc",Article,Final,,Scopus,2-s2.0-84897045892
"Park, T.H., Musick, M., Turner, J., Mydlarz, C., Lee, J.H., You, J., Dubois, L.","56328644900; 56073271900; 56328104900; 55071030200; 56407203100; 56406829800; 14007746500","Citygram one: One year later⋯",2014,"Proceedings - 40th International Computer Music Conference, ICMC 2014 and 11th Sound and Music Computing Conference, SMC 2014 - Music Technology Meets Philosophy: From Digital Echos to Virtual Ethos",,"",,491,498,,8,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84908879969&partnerID=40&md5=62bb57761bb9f9d8ad27fa0a30109b8b",Conference Paper,Final,,Scopus,2-s2.0-84908879969
"Allen, F., Greiner, R., Wishart, D.","56354941000; 7102873710; 7005602630","Competitive fragmentation modeling of ESI-MS/MS spectra for putative metabolite identification",2014,"Metabolomics",11,"1",,98,110,,119,10.1007/s11306-014-0676-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84926363137&partnerID=40&md5=33362dac5f6159873f3a2fb399f3003d",Article,Final,,Scopus,2-s2.0-84926363137
"Saeed, F., Ahmed, A., Shamsir, M.S., Salim, N.","54892561900; 24478482600; 8265592000; 12790857000","Weighted voting-based consensus clustering for chemical structure databases",2014,"Journal of Computer-Aided Molecular Design",28,"6",,675,684,,4,10.1007/s10822-014-9750-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84902827298&partnerID=40&md5=f7ef767f32c568d82f7c2ae07c04fb03",Article,Final,,Scopus,2-s2.0-84902827298
"Moon, I., Albalawi, U., Kim, J., Suh, S.C., Lee, W.-H.","56975950400; 56976443000; 37081164700; 36743769200; 56975578200","A hybrid classifier with a binning method for network application identification",2014,"Journal of Integrated Design and Process Science",18,"2",,3,22,,,10.3233/jid-2014-0011,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84948157860&partnerID=40&md5=975df36119e6533c71c43c0e8e1c34ec",Article,Final,,Scopus,2-s2.0-84948157860
"Jasiewicz, J., Sobkowiak-Tabaka, I.","14321769900; 55516104100","Mapping past human activity using low representative site location datasets and elevation data",2014,"International Geoscience and Remote Sensing Symposium (IGARSS)",,"", 6946573,910,913,,,10.1109/IGARSS.2014.6946573,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84911399535&partnerID=40&md5=6c22c944e82421e0f4eba146bd283f24",Conference Paper,Final,,Scopus,2-s2.0-84911399535
"Suresh, V., Parthasarathy, S.","57198136037; 56156526300","SVM-PB-Pred: SVM based protein block prediction method using sequence profiles and secondary structures",2014,"Protein and Peptide Letters",21,"8",,736,742,,5,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84903691092&partnerID=40&md5=205f06b15dc243dd6a8c0a194800e834",Article,Final,,Scopus,2-s2.0-84903691092
"Faliagka, E., Iliadis, L., Karydis, I., Rigou, M., Sioutas, S., Tsakalidis, A., Tzimas, G.","16174663700; 35240330900; 36950839300; 6505802206; 16550651500; 7004262316; 7003604770","On-line consistent ranking on e-recruitment: Seeking the truth behind a well-formed CV",2014,"Artificial Intelligence Review",42,"3",,515,528,,22,10.1007/s10462-013-9414-y,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84912032334&partnerID=40&md5=abce951cd898c19058fdcbbc9643ae77",Article,Final,,Scopus,2-s2.0-84912032334
"Sahin, M.E., Can, T., Son, C.D.","56372310200; 6602569668; 7005976995","GPCRsort - Responding to the next generation sequencing data challenge: Prediction of G protein-coupled receptor classes using only structural region lengths",2014,"OMICS A Journal of Integrative Biology",18,"10",,636,644,,2,10.1089/omi.2014.0073,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84907476712&partnerID=40&md5=cc6fca2bbf569b20361417ac446032cd",Article,Final,,Scopus,2-s2.0-84907476712
"Nithya, N.S., Duraiswamy, K.","56780045100; 8582203700","Gain ratio based fuzzy weighted association rule mining classifier for medical diagnostic interface",2014,"Sadhana - Academy Proceedings in Engineering Sciences",39,"1",,39,52,,10,10.1007/s12046-013-0198-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84897097909&partnerID=40&md5=ecba156767794991329b2ff82c6dada4",Article,Final,,Scopus,2-s2.0-84897097909
"Su, L., Farnoud, F., Milenkovic, O.","56338486000; 22934277400; 55946153300","Similarity distances between permutations",2014,"IEEE International Symposium on Information Theory - Proceedings",,"", 6875237,2267,2271,,,10.1109/ISIT.2014.6875237,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84906536969&partnerID=40&md5=e616e8441d727e8264623a11269ae54b",Conference Paper,Final,,Scopus,2-s2.0-84906536969
"Ilgen, B., Adali, E., Tantuǧ, A.C.","24490704200; 14834024800; 14834598800","A comparative study to determine the effective window size of Turkish word sense disambiguation systems",2014,"Lecture Notes in Electrical Engineering",264 LNEE,"",,169,176,,1,10.1007/978-3-319-01604-7_17,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84899728303&partnerID=40&md5=bd6109c8201d2d12601f95ba543748bf",Conference Paper,Final,,Scopus,2-s2.0-84899728303
"Saada, M., Meng, Q., Huang, T.","57198151000; 7202535582; 8868586900","A novel approach for pilot error detection using Dynamic Bayesian Networks",2014,"Cognitive Neurodynamics",8,"3",,227,238,,3,10.1007/s11571-013-9278-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84904701427&partnerID=40&md5=f52678f21a4274587cdbda4e65835c5c",Article,Final,,Scopus,2-s2.0-84904701427
"Qu, Q., Sun, J., Wright, J.","56735635400; 7410372667; 8584481300","Finding a sparse vector in a subspace: Linear sparsity using alternating directions",2014,"Advances in Neural Information Processing Systems",4,"January",,3401,3409,,24,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84937886663&partnerID=40&md5=0e68fb9f80342e205f6612204d53daf5",Conference Paper,Final,,Scopus,2-s2.0-84937886663
[No author name available],[No author name available],"Electronic Proceedings in Theoretical Computer Science, EPTCS",2014,"Electronic Proceedings in Theoretical Computer Science, EPTCS",152,"",,,,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84938893681&partnerID=40&md5=d6dea16890062931a1e2ddb146ad6517",Conference Review,Final,,Scopus,2-s2.0-84938893681
"Wang, C., He, Q., Chen, D., Hu, Q.","24178402800; 56446109700; 56049592200; 7403214664","A novel method for attribute reduction of covering decision systems",2014,"Information Sciences",254,"",,181,196,,70,10.1016/j.ins.2013.08.057,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885177420&partnerID=40&md5=893ea917700ff1c66b4a05faddb5e5f9",Article,Final,,Scopus,2-s2.0-84885177420
"Liu, Q., Liu, Z.","56108527400; 56684425700","A comparison of improving multi-class imbalance for internet traffic classification",2014,"Information Systems Frontiers",16,"3",,509,521,,11,10.1007/s10796-012-9368-7,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84903534634&partnerID=40&md5=2d7f28a9824b400cf465cd7e17bebed8",Article,Final,,Scopus,2-s2.0-84903534634
"Ubaidillah, Priyandoko, G., Nizam, M., Yahya, I.","54407593200; 16178216300; 6603804256; 15052767500","Modeling of magnetorheological damper using back propagation neural network",2014,"Advanced Materials Research",896,"",,396,400,,2,10.4028/www.scientific.net/AMR.896.396,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84896279743&partnerID=40&md5=0555c535201f7f34d5469dc3bc972f7d",Conference Paper,Final,,Scopus,2-s2.0-84896279743
[No author name available],[No author name available],"2014 11th International Joint Conference on Computer Science and Software Engineering: ""Human Factors in Computer Science and Software Engineering"" - e-Science and High Performance Computing: eHPC, JCSSE 2014",2014,"2014 11th Int. Joint Conf. on Computer Science and Software Engineering: ""Human Factors in Computer Science and Software Engineering"" - e-Science and High Performance Computing: eHPC, JCSSE 2014",,"",,,,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84904544271&partnerID=40&md5=e516ebec0b971aff24bd124c22530926",Conference Review,Final,,Scopus,2-s2.0-84904544271
"Kijsipongse, E., U-Ruekolan, S.","24467905600; 25032025800","Scaling Hadoop clusters with virtualized volunteer computing environment",2014,"2014 11th Int. Joint Conf. on Computer Science and Software Engineering: ""Human Factors in Computer Science and Software Engineering"" - e-Science and High Performance Computing: eHPC, JCSSE 2014",,"", 6841858,146,151,,,10.1109/JCSSE.2014.6841858,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84904542625&partnerID=40&md5=9a2ca821129457c50276fa57840394de",Conference Paper,Final,,Scopus,2-s2.0-84904542625
"Jeon, H.S., Lee, W.D.","56278639300; 7407089758","Pruning with majority and minority properties",2014,"ICISA 2014 - 2014 5th International Conference on Information Science and Applications",,"", 6847450,,,,1,10.1109/ICISA.2014.6847450,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84904490446&partnerID=40&md5=1be1fba3ab877e047ccc866c3a76bed4",Conference Paper,Final,,Scopus,2-s2.0-84904490446
"Jegadeeshwaran, R., Sugumaran, V., Soman, K.P.","55812991400; 6701729993; 57205365723","Vibration based fault diagnosis of a hydraulic brake system using Variational Mode Decomposition (VMD)",2014,"SDHM Structural Durability and Health Monitoring",10,"1",,81,97,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84926296315&partnerID=40&md5=1ef18a8b1e90f660d3a3f991cb5af10c",Article,Final,,Scopus,2-s2.0-84926296315
"Pombo, N., Araújo, P., Viana, J.","55389546100; 27067541800; 7004555391","Applied computer technologies in clinical decision support systems for pain management: A systematic review",2014,"Journal of Intelligent and Fuzzy Systems",26,"5",,2411,2425,,1,10.3233/IFS-912,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84901751405&partnerID=40&md5=6155e6a947bf59abdabefa7c412ea664",Review,Final,,Scopus,2-s2.0-84901751405
"Zararsiz, G., Coşgun, E.","55257618200; 35274595400","Introduction to statistical methods for microRNA analysis",2014,"Methods in Molecular Biology",1107,"",,129,155,,,10.1007/978-1-62703-748-8_8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84934440395&partnerID=40&md5=475e47d4de474eb85e889ba516eb8a44",Article,Final,,Scopus,2-s2.0-84934440395
"Jetchev, N., Toussaint, M.","14034161200; 7006246144","Discovering relevant task spaces using inverse feedback control",2014,"Autonomous Robots",37,"2",,169,189,,4,10.1007/s10514-014-9384-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84902287582&partnerID=40&md5=73c0b0eb28e050c36c82b84b1cb854d5",Article,Final,,Scopus,2-s2.0-84902287582
"Das, P., Sivasathya, S., Raj, K.J.","57199826218; 55549215700; 56340434100","FuSCa: A new weighted membership driven fuzzy supervised classifier",2014,"Smart Innovation, Systems and Technologies",27,"VOL 1",,361,367,,,10.1007/978-3-319-07353-8_42,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84906653357&partnerID=40&md5=65496e7bc115b4f3d3df6bf787dea3d6",Conference Paper,Final,,Scopus,2-s2.0-84906653357
"Rao, A.R., Dash, M., Sahu, T.K., Wahi, S.D., Behera, B.K., Sharma, A.P., Bhatia, V.K.","7404473298; 56191250000; 55774643500; 6603812945; 56104317400; 57202572711; 56679157400","Statistical and bio-computational applications in animal sciences",2014,"Indian Journal of Animal Sciences",84,"5",,475,489,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84902012244&partnerID=40&md5=a74e044d82aae9754dc228684d62d08c",Article,Final,,Scopus,2-s2.0-84902012244
[No author name available],[No author name available],"ISEEE 2014 - Proceedings: 2014 International Conference on Information Science, Electronics and Electrical Engineering",2014,"Proceedings - 2014 International Conference on Information Science, Electronics and Electrical Engineering, ISEEE 2014",3,"",,,,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84925242159&partnerID=40&md5=fbee429a08963bfd317ee3ff6c98bd2f",Conference Review,Final,,Scopus,2-s2.0-84925242159
[No author name available],[No author name available],"ISEEE 2014 - Proceedings: 2014 International Conference on Information Science, Electronics and Electrical Engineering",2014,"Proceedings - 2014 International Conference on Information Science, Electronics and Electrical Engineering, ISEEE 2014",1,"",,,,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84925235372&partnerID=40&md5=b2b7efce6281050a6288eec585306b50",Conference Review,Final,,Scopus,2-s2.0-84925235372
"Hussain, M.S., Calvo, R.A., Chen, F.","55311557100; 8957803600; 55714370100","Automatic cognitive load detection from face, physiology, task performance and fusion during affective interference",2014,"Interacting with Computers",26,"3",,256,268,,8,10.1093/iwc/iwt032,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84898433867&partnerID=40&md5=40a0b75b84f50a1b036bb74b4afc7da2",Article,Final,,Scopus,2-s2.0-84898433867
"McGregor, S.","23397870600","Natural descriptions and anthropic bias: Extant problems in Solomonoff induction",2014,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",8493 LNCS,"",,293,302,,,10.1007/978-3-319-08019-2_30,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84903643149&partnerID=40&md5=795745727398191003ace59d4de37d53",Conference Paper,Final,,Scopus,2-s2.0-84903643149
"Carter, H., Karchin, R.","55851942482; 6602728907","Predicting the functional consequences of somatic missense mutations found in tumors",2014,"Methods in Molecular Biology",1101,"",,135,159,,6,10.1007/978-1-62703-721-1_8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84934438880&partnerID=40&md5=654f73dec87c459a7a4ba6d69735ea3e",Article,Final,,Scopus,2-s2.0-84934438880
"McAuley, J., Leskovec, J.","14822353500; 12241436100","Discovering social circles in ego networks",2014,"ACM Transactions on Knowledge Discovery from Data",8,"1", 2556612,,,,137,10.1145/2556612,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84896914521&partnerID=40&md5=7177e727da34ffe6e7d366f22b322955",Article,Final,,Scopus,2-s2.0-84896914521
"Nocon, N., Oco, N., Ilao, J., Roxas, R.E.","56771487200; 55843564600; 55817587400; 24464547600","Philippine component of the network-based ASEAN language translation public service",2014,"2014 International Conference on Humanoid, Nanotechnology, Information Technology, Communication and Control, Environment and Management, HNICEM 2014 - 7th HNICEM 2014 Joint with 6th International Symposium on Computational Intelligence and Intelligent Informatics, co-located with 10th ERDT Conference",,"", 7016264,,,,4,10.1109/HNICEM.2014.7016264,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84988287294&partnerID=40&md5=0eb488ffa08acb5223d47b151f039563",Conference Paper,Final,,Scopus,2-s2.0-84988287294
"Liu, N.T., Cancio, L.C., Salinas, J., Batchinsky, A.I.","55653264700; 7003890726; 12042626900; 6507583895","Reliable real-time calculation of heart-rate complexity in critically ill patients using multiple noisy waveform sources",2014,"Journal of Clinical Monitoring and Computing",28,"2",,123,131,,4,10.1007/s10877-013-9503-0,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84897028838&partnerID=40&md5=2e166b0ac668d56fe94fa8961c3679c1",Article,Final,,Scopus,2-s2.0-84897028838
"Brasier, A.R., Ju, H.","7007058345; 7102390675","Analysis and predictive modeling of asthma phenotypes",2014,"Advances in Experimental Medicine and Biology",795,"",,273,288,,4,10.1007/978-1-4614-8603-9_17,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84934443331&partnerID=40&md5=1ee388e60fad11b1e59eb955fa2a39c2",Article,Final,,Scopus,2-s2.0-84934443331
"Rasmussen, L.V.","15825466200","The electronic health record for translational research",2014,"Journal of Cardiovascular Translational Research",7,"6",,607,614,,14,10.1007/s12265-014-9579-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84906791349&partnerID=40&md5=3686598001e910687ba919dd0900fece",Article,Final,,Scopus,2-s2.0-84906791349
"Alahmadi, A., Joorabchi, A., Mahdi, A.E.","56412056700; 25632399400; 7005124674","Arabic text classification using bag-of-concepts representation",2014,"KDIR 2014 - Proceedings of the International Conference on Knowledge Discovery and Information Retrieval",,"",,374,380,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84909952783&partnerID=40&md5=87a746c563f7fa2c2f4c902fed8d99fb",Conference Paper,Final,,Scopus,2-s2.0-84909952783
"Sadeghi, B., Ahmadi, H., Azimzadeh-Jamalkandi, S., Nassiri, M.R., Masoudi-Nejad, A.","24403053200; 56948362900; 55507470400; 56265642700; 55911393500","BosFinder: A novell pre-microRNA gene prediction algorithm in Bos taurus",2014,"Animal Genetics",45,"4",,479,484,,2,10.1111/age.12170,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84904209303&partnerID=40&md5=a189d206a036a330d94ed644b103a3d2",Article,Final,,Scopus,2-s2.0-84904209303
"Cotter, T.S.","55786491200","Engineering analytics - A proposed engineering management discipline",2014,"2014 International Annual Conference of the American Society for Engineering Management - Entrepreneurship Engineering: Harnessing Innovation, ASEM 2014",,"",,,,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84925652090&partnerID=40&md5=8a578dd63820715f13824da16f62a29e",Conference Paper,Final,,Scopus,2-s2.0-84925652090
